Print_Key,Historic_District_Name,
100.30-2-4,Elmwood East,
89.70-4-8,Elmwood East,
89.79-1-30,Elmwood East,
100.30-2-12,Elmwood East,
89.70-4-13.1,Elmwood East,
89.78-1-10,Elmwood East,
100.22-3-35,Elmwood East,
89.79-6-11,Elmwood East,
100.22-2-11,Elmwood East,
100.22-3-23,Elmwood East,
100.23-3-12,Elmwood East,
100.22-2-54,Elmwood East,
100.30-1-56,Elmwood East,
89.79-1-6,Elmwood East,
100.22-1-40,Elmwood East,
100.22-2-26,Elmwood East,
100.23-1-21,Elmwood East,
89.78-2-52,Elmwood East,
89.78-1-3,Elmwood East,
100.30-1-34.1,Elmwood East,
100.30-1-19,Elmwood East,
89.78-1-41,Elmwood East,
100.22-1-22,Elmwood East,
100.22-4-24.21,Elmwood East,
100.22-1-55,Elmwood East,
89.78-1-90,Elmwood East,
100.22-3-13,Elmwood East,
100.30-1-59,Elmwood East,
100.22-4-23,Elmwood East,
100.22-3-34,Elmwood East,
89.79-6-1,Elmwood East,
100.22-3-20,Elmwood East,
89.70-1-44,Elmwood East,
89.70-4-18,Elmwood East,
89.79-1-20,Elmwood East,
89.70-1-41,Elmwood East,
100.22-3-33,Elmwood East,
89.70-4-1,Elmwood East,
100.22-2-60,Elmwood East,
100.30-1-11,Elmwood East,
89.78-2-34,Elmwood East,
89.78-2-57,Elmwood East,
89.70-4-29,Elmwood East,
100.30-1-70,Elmwood East,
100.23-1-15,Elmwood East,
89.78-2-53,Elmwood East,
89.78-1-75,Elmwood East,
89.78-1-70,Elmwood East,
89.70-2-27,Elmwood East,
100.22-3-12,Elmwood East,
89.78-1-28,Elmwood East,
89.70-2-29,Elmwood East,
89.79-1-29,Elmwood East,
100.30-1-51,Elmwood East,
89.79-6-13,Elmwood East,
100.23-1-4.1,Elmwood East,
100.30-1-22,Elmwood East,
89.70-3-2.12,Elmwood East,
89.70-3-31,Elmwood East,
100.22-2-6,Elmwood East,
89.78-2-54,Elmwood East,
100.22-1-72,Elmwood East,
100.22-4-5,Elmwood East,
100.22-3-25,Elmwood East,
100.22-4-12,Elmwood East,
89.70-2-6,Elmwood East,
100.22-1-75,Elmwood East,
89.78-2-35,Elmwood East,
100.30-2-15,Elmwood East,
100.22-3-4,Elmwood East,
100.22-2-31,Elmwood East,
100.23-1-6,Elmwood East,
100.22-4-21,Elmwood East,
89.70-4-20.1,Elmwood East,
89.70-2-39,Elmwood East,
89.78-1-43,Elmwood East,
100.22-1-67,Elmwood East,
100.22-2-13,Elmwood East,
100.22-1-9,Elmwood East,
100.30-1-63,Elmwood East,
100.22-4-4,Elmwood East,
100.30-1-44.1,Elmwood East,
100.22-2-2,Elmwood East,
89.70-2-7.1,Elmwood East,
89.78-1-30,Elmwood East,
89.78-1-34,Elmwood East,
100.22-1-25,Elmwood East,
100.22-2-10,Elmwood East,
100.30-2-19,Elmwood East,
89.78-1-62,Elmwood East,
100.23-3-7,Elmwood East,
89.79-1-31,Elmwood East,
89.78-2-12,Elmwood East,
100.22-1-74,Elmwood East,
100.22-2-15,Elmwood East,
89.70-1-48,Elmwood East,
89.79-1-18,Elmwood East,
100.22-3-21,Elmwood East,
100.22-3-22,Elmwood East,
100.22-2-58,Elmwood East,
89.70-4-22,Elmwood East,
89.78-1-22,Elmwood East,
89.78-1-12,Elmwood East,
100.30-1-72,Elmwood East,
100.30-1-80,Elmwood East,
100.22-2-7,Elmwood East,
100.30-2-14,Elmwood East,
100.22-3-1,Elmwood East,
89.78-2-2,Elmwood East,
89.79-1-22,Elmwood East,
100.23-3-1,Elmwood East,
100.30-1-36,Elmwood East,
89.78-2-23,Elmwood East,
89.79-1-26.1,Elmwood East,
89.79-5-10,Elmwood East,
89.78-2-17,Elmwood East,
100.22-3-7,Elmwood East,
89.70-3-26,Elmwood East,
100.22-1-10,Elmwood East,
100.22-1-64,Elmwood East,
100.22-3-18,Elmwood East,
89.70-3-15,Elmwood East,
89.70-4-4,Elmwood East,
89.78-2-27,Elmwood East,
89.79-1-13,Elmwood East,
100.22-2-72,Elmwood East,
100.22-1-79,Elmwood East,
89.70-4-16.1,Elmwood East,
100.30-1-8,Elmwood East,
89.78-1-69,Elmwood East,
100.22-4-28,Elmwood East,
100.30-1-82,Elmwood East,
89.70-1-49,Elmwood East,
100.22-4-14,Elmwood East,
89.78-1-15,Elmwood East,
100.30-1-1,Elmwood East,
100.22-3-14,Elmwood East,
100.22-2-24,Elmwood East,
89.78-1-8,Elmwood East,
89.79-6-12,Elmwood East,
89.70-2-2,Elmwood East,
100.22-3-36,Elmwood East,
89.70-1-36./420,Elmwood East,
89.70-1-36./115,Elmwood East,
89.70-1-36./101,Elmwood East,
89.70-1-36./419,Elmwood East,
89.70-1-36./321,Elmwood East,
89.70-1-36./318,Elmwood East,
89.70-1-36./205,Elmwood East,
89.70-1-36./116,Elmwood East,
89.70-1-36./208,Elmwood East,
89.70-1-36./104,Elmwood East,
89.70-1-36./309,Elmwood East,
89.70-1-36./217,Elmwood East,
89.70-1-36./214,Elmwood East,
89.70-1-36./312,Elmwood East,
89.70-1-36./306,Elmwood East,
89.70-1-36./303,Elmwood East,
89.70-1-36./202,Elmwood East,
89.70-1-36./110,Elmwood East,
89.70-1-36./211,Elmwood East,
89.70-1-36./422,Elmwood East,
89.70-1-36./107,Elmwood East,
89.78-1-36,Elmwood East,
100.22-2-79,Elmwood East,
100.22-2-82,Elmwood East,
89.70-3-13,Elmwood East,
89.78-2-26,Elmwood East,
100.22-3-11,Elmwood East,
89.70-3-17,Elmwood East,
89.70-3-27,Elmwood East,
100.30-2-17,Elmwood East,
100.30-1-78,Elmwood East,
89.78-2-1,Elmwood East,
100.30-2-13,Elmwood East,
89.70-2-17,Elmwood East,
89.70-4-24,Elmwood East,
89.70-3-29,Elmwood East,
100.22-1-17,Elmwood East,
100.30-1-71,Elmwood East,
100.22-1-24,Elmwood East,
100.23-1-25,Elmwood East,
89.70-4-9,Elmwood East,
100.22-3-3,Elmwood East,
100.30-1-52,Elmwood East,
89.78-1-40,Elmwood East,
100.30-1-15,Elmwood East,
89.78-2-50,Elmwood East,
100.22-2-44,Elmwood East,
89.70-3-16,Elmwood East,
89.79-1-5,Elmwood East,
89.70-3-3,Elmwood East,
100.30-1-53,Elmwood East,
100.30-1-77,Elmwood East,
100.22-2-81.2,Elmwood East,
100.22-1-46,Elmwood East,
100.30-1-20,Elmwood East,
100.23-1-3,Elmwood East,
100.30-1-74,Elmwood East,
100.22-1-39,Elmwood East,
89.79-6-10,Elmwood East,
89.79-1-24,Elmwood East,
89.78-2-36,Elmwood East,
89.78-1-19,Elmwood East,
100.23-3-23,Elmwood East,
89.70-4-25,Elmwood East,
89.78-1-23,Elmwood East,
89.70-4-14,Elmwood East,
89.78-1-72,Elmwood East,
89.78-1-92,Elmwood East,
100.22-2-37,Elmwood East,
89.78-1-26,Elmwood East,
100.22-2-81.1,Elmwood East,
100.30-1-62,Elmwood East,
100.23-1-1,Elmwood East,
100.30-1-17,Elmwood East,
100.22-2-76.1,Elmwood East,
89.78-1-88,Elmwood East,
89.70-1-46,Elmwood East,
89.78-1-55,Elmwood East,
89.70-3-20,Elmwood East,
100.22-1-44,Elmwood East,
89.78-1-56,Elmwood East,
89.70-3-22,Elmwood East,
100.22-1-5,Elmwood East,
89.79-5-11,Elmwood East,
89.79-1-17,Elmwood East,
100.22-1-53,Elmwood East,
89.70-4-27,Elmwood East,
100.22-1-30,Elmwood East,
100.22-1-69,Elmwood East,
100.23-1-4.21,Elmwood East,
89.78-2-40,Elmwood East,
100.23-3-4,Elmwood East,
100.22-4-29,Elmwood East,
89.78-1-1.2,Elmwood East,
100.23-3-5,Elmwood East,
100.23-3-14,Elmwood East,
89.79-1-16,Elmwood East,
100.22-2-78,Elmwood East,
89.70-3-25,Elmwood East,
89.79-5-8,Elmwood East,
100.22-3-27,Elmwood East,
100.30-2-16,Elmwood East,
89.78-1-39,Elmwood East,
89.78-1-57,Elmwood East,
100.22-2-80,Elmwood East,
100.23-3-21,Elmwood East,
100.22-2-27,Elmwood East,
100.30-2-3,Elmwood East,
89.78-2-73,Elmwood East,
89.78-2-64,Elmwood East,
100.22-1-73,Elmwood East,
100.30-1-43,Elmwood East,
100.22-3-8,Elmwood East,
100.30-2-10.1,Elmwood East,
100.30-2-10.1/Z,Elmwood East,
89.70-4-12,Elmwood East,
100.23-1-17,Elmwood East,
100.22-1-33,Elmwood East,
89.70-2-21,Elmwood East,
89.78-2-16,Elmwood East,
100.30-1-29,Elmwood East,
100.22-2-76.21,Elmwood East,
100.30-1-26,Elmwood East,
100.22-2-51,Elmwood East,
100.22-2-74,Elmwood East,
100.23-1-26,Elmwood East,
89.79-1-7,Elmwood East,
89.70-2-7.2,Elmwood East,
100.22-1-18,Elmwood East,
89.78-2-72,Elmwood East,
100.22-1-15,Elmwood East,
89.79-5-9,Elmwood East,
100.23-1-23,Elmwood East,
89.78-1-33,Elmwood East,
100.30-1-27,Elmwood East,
100.22-3-37,Elmwood East,
100.22-1-8,Elmwood East,
100.22-2-19,Elmwood East,
89.78-2-44,Elmwood East,
89.79-5-7,Elmwood East,
89.79-1-23,Elmwood East,
100.22-4-19,Elmwood East,
89.79-5-4,Elmwood East,
100.30-1-48,Elmwood East,
100.22-2-52,Elmwood East,
100.22-2-29,Elmwood East,
100.22-3-32,Elmwood East,
100.22-1-59,Elmwood East,
100.30-1-16,Elmwood East,
89.78-2-59,Elmwood East,
89.79-6-3,Elmwood East,
100.22-3-10,Elmwood East,
89.70-2-11,Elmwood East,
89.70-3-9,Elmwood East,
89.78-1-81,Elmwood East,
89.70-1-47,Elmwood East,
89.70-4-30,Elmwood East,
89.78-2-63,Elmwood East,
89.79-1-28,Elmwood East,
89.78-2-67,Elmwood East,
100.22-1-62,Elmwood East,
89.79-1-8,Elmwood East,
100.22-4-18,Elmwood East,
100.30-2-8,Elmwood East,
89.70-4-26.1,Elmwood East,
100.23-1-14,Elmwood East,
100.22-1-29,Elmwood East,
100.22-1-35,Elmwood East,
89.78-1-14,Elmwood East,
100.22-4-25,Elmwood East,
100.22-2-75,Elmwood East,
89.78-1-71,Elmwood East,
89.70-3-2.2,Elmwood East,
89.78-1-65,Elmwood East,
89.70-3-24,Elmwood East,
89.78-1-76,Elmwood East,
89.78-2-74,Elmwood East,
89.70-2-5,Elmwood East,
89.78-1-32,Elmwood East,
100.30-1-64,Elmwood East,
89.70-4-15,Elmwood East,
89.70-3-19,Elmwood East,
89.78-1-17,Elmwood East,
89.78-1-24,Elmwood East,
100.30-1-33,Elmwood East,
89.78-1-2.2,Elmwood East,
100.22-2-59,Elmwood East,
100.22-2-49,Elmwood East,
100.22-3-30,Elmwood East,
100.22-1-70,Elmwood East,
100.22-2-4,Elmwood East,
100.30-1-49,Elmwood East,
100.30-1-75,Elmwood East,
89.78-1-79,Elmwood East,
89.70-2-36,Elmwood East,
100.22-4-17,Elmwood East,
89.78-2-61,Elmwood East,
89.79-5-12,Elmwood East,
89.78-2-49,Elmwood East,
89.78-1-86,Elmwood East,
89.78-1-86./A,Elmwood East,
89.78-1-5,Elmwood East,
89.78-2-10,Elmwood East,
100.22-2-83,Elmwood East,
100.22-4-10,Elmwood East,
100.30-1-14,Elmwood East,
100.22-1-54,Elmwood East,
89.78-2-5,Elmwood East,
89.70-3-23,Elmwood East,
89.78-2-15,Elmwood East,
89.70-2-20,Elmwood East,
100.23-3-6,Elmwood East,
100.22-2-69,Elmwood East,
89.78-2-32,Elmwood East,
100.22-2-1,Elmwood East,
89.78-1-20,Elmwood East,
89.78-1-21,Elmwood East,
100.23-1-9,Elmwood East,
89.78-1-13,Elmwood East,
89.70-4-23,Elmwood East,
89.70-1-45.1,Elmwood East,
100.22-2-35,Elmwood East,
100.22-3-31,Elmwood East,
100.22-2-25,Elmwood East,Broadway-Filmore
100.30-2-5,Elmwood East,
89.70-3-12,Elmwood East,
89.78-1-87,Elmwood East,
89.78-1-16,Elmwood East,
89.70-4-11,Elmwood East,
100.22-1-12,Elmwood East,
89.70-3-1,Elmwood East,
100.30-1-10,Elmwood East,
100.22-2-71,Elmwood East,
100.22-2-46,Elmwood East,
89.70-2-37,Elmwood East,
89.79-5-2,Elmwood East,
89.70-2-8,Elmwood East,
100.30-1-34.2,Elmwood East,
89.70-4-10,Elmwood East,
100.23-1-22,Elmwood East,
89.79-6-9,Elmwood East,
100.22-2-5,Elmwood East,
89.78-2-11,Elmwood East,
100.30-1-42,Elmwood East,
100.23-3-19,Elmwood East,
100.30-1-73,Elmwood East,
89.78-2-38,Elmwood East,
89.78-1-38,Elmwood East,
89.70-3-7,Elmwood East,
100.23-1-8,Elmwood East,
89.78-1-4,Elmwood East,
89.78-2-25,Elmwood East,
89.78-2-18,Elmwood East,
89.70-2-28,Elmwood East,
100.22-2-85,Elmwood East,
100.30-2-6,Elmwood East,
100.30-2-10.2,Elmwood East,
89.78-1-58,Elmwood East,
100.30-1-57,Elmwood East,
100.30-1-76,Elmwood East,
100.31-5-2.1,Elmwood East,
89.78-2-29,Elmwood East,
89.78-1-84,Elmwood East,
100.23-1-24,Elmwood East,
100.30-2-11./12A,Elmwood East,
100.30-2-11./14A,Elmwood East,
100.30-2-11./19B,Elmwood East,
100.30-2-11./26B,Elmwood East,
100.30-2-11./30A,Elmwood East,
100.30-2-11./28A,Elmwood East,
100.30-2-11./17B,Elmwood East,
100.30-2-11./11A,Elmwood East,
100.30-2-11./16A,Elmwood East,
100.30-2-11./2A,Elmwood East,
100.30-2-11./5A,Elmwood East,
100.30-2-11./25A,Elmwood East,
100.30-2-11./16B,Elmwood East,
100.30-2-11./33B,Elmwood East,
100.30-2-11./5B,Elmwood East,
100.30-2-11./21B,Elmwood East,
100.30-2-11./2B,Elmwood East,
100.30-2-11./23B,Elmwood East,
100.30-2-11./24A,Elmwood East,
100.30-2-11./27B,Elmwood East,
100.30-2-11./6B,Elmwood East,
100.30-2-11./13B,Elmwood East,
100.30-2-11./1B,Elmwood East,
100.30-2-11./25B,Elmwood East,
100.30-2-11./22A,Elmwood East,
100.30-2-11./15A,Elmwood East,
100.30-2-11./3A,Elmwood East,
100.30-2-11./13A,Elmwood East,
100.30-2-11./11B,Elmwood East,
100.30-2-11./3B,Elmwood East,
100.30-2-11./33A,Elmwood East,
100.30-2-11./14B,Elmwood East,
100.30-2-11./30B,Elmwood East,
100.30-2-11./7A,Elmwood East,
100.30-2-11./10A,Elmwood East,
100.30-2-11./9B,Elmwood East,
100.30-2-11./18A,Elmwood East,
100.30-2-11./4B,Elmwood East,
100.30-2-11./21A,Elmwood East,
100.30-2-11./17A,Elmwood East,
100.30-2-11./26A,Elmwood East,
100.30-2-11./18B,Elmwood East,
100.30-2-11./8B,Elmwood East,
100.30-2-11./6A,Elmwood East,
100.30-2-11./1A,Elmwood East,
100.30-2-11./35A,Elmwood East,
100.30-2-11./24B,Elmwood East,
100.30-2-11./9A,Elmwood East,
100.30-2-11./27A,Elmwood East,
100.30-2-11./31B,Elmwood East,
100.30-2-11./8A,Elmwood East,
100.30-2-11./29B,Elmwood East,
100.30-2-11./7B,Elmwood East,
100.30-2-11./12B,Elmwood East,
100.30-2-11./32A,Elmwood East,
100.30-2-11./31A,Elmwood East,
100.30-2-11./32B,Elmwood East,
100.30-2-11./19A,Elmwood East,
100.30-2-11./10B,Elmwood East,
100.30-2-11./22B,Elmwood East,
100.30-2-11./20B,Elmwood East,
100.30-2-11./20A,Elmwood East,
100.30-2-11./15B,Elmwood East,
100.30-2-11./28B,Elmwood East,
100.30-2-11./23A,Elmwood East,
100.30-2-11./4A,Elmwood East,
100.30-1-23,Elmwood East,
89.70-1-37,Elmwood East,
89.78-1-82,Elmwood East,
89.79-1-15,Elmwood East,
89.78-1-48,Elmwood East,
89.78-1-45,Elmwood East,
100.30-1-54,Elmwood East,
89.70-2-23,Elmwood East,
100.22-2-12,Elmwood East,
89.70-3-21,Elmwood East,
100.30-2-18,Elmwood East,
100.23-1-16,Elmwood East,
100.30-2-2,Elmwood East,
100.23-1-11,Elmwood East,
100.22-1-23,Elmwood East,
89.78-1-73,Elmwood East,
89.78-2-9,Elmwood East,
89.78-1-6,Elmwood East,
100.30-1-79,Elmwood East,
100.30-1-28.1,Elmwood East,
100.22-2-3,Elmwood East,
100.22-2-41,Elmwood East,
100.22-1-2.1,Elmwood East,
100.22-1-45,Elmwood East,
89.78-2-13,Elmwood East,
100.22-1-14,Elmwood East,
100.23-3-3,Elmwood East,
89.78-2-37,Elmwood East,
89.70-4-7.1,Elmwood East,
100.23-1-7,Elmwood East,
100.22-1-49,Elmwood East,
100.22-3-38,Elmwood East,
100.22-4-22,Elmwood East,
100.30-1-31.1,Elmwood East,
100.22-2-87,Elmwood East,
89.78-1-53.11,Elmwood East,
100.22-3-2,Elmwood East,
100.22-3-15,Elmwood East,
89.70-1-42.1,Elmwood East,
89.78-1-91,Elmwood East,
100.22-2-32,Elmwood East,
89.78-1-63,Elmwood East,
89.78-2-6,Elmwood East,
100.22-1-60,Elmwood East,
89.78-2-46,Elmwood East,
100.22-2-50,Elmwood East,
89.70-2-13,Elmwood East,
100.30-1-13,Elmwood East,
100.22-1-11,Elmwood East,
89.70-2-16,Elmwood East,
89.78-2-47,Elmwood East,
100.30-2-20,Elmwood East,
89.70-3-4,Elmwood East,
100.22-1-6,Elmwood East,
100.23-3-20,Elmwood East,
89.79-1-25,Elmwood East,
100.22-2-61,Elmwood East,
89.78-2-21,Elmwood East,
89.79-5-3.1,Elmwood East,
100.23-3-15,Elmwood East,
100.22-2-9,Elmwood East,
89.78-2-22,Elmwood East,
89.78-1-1.1,Elmwood East,
100.22-1-37,Elmwood East,
100.22-1-76,Elmwood East,
100.30-2-21,Elmwood East,
100.22-2-64,Elmwood East,
100.22-1-51,Elmwood East,
89.70-2-10,Elmwood East,
89.79-1-10,Elmwood East,
89.78-2-55,Elmwood East,
89.70-4-19,Elmwood East,
100.23-1-20,Elmwood East,
100.23-3-8,Elmwood East,
100.22-2-28,Elmwood East,
100.22-1-28,Elmwood East,
100.30-1-61,Elmwood East,
100.22-1-41,Elmwood East,
89.70-2-4,Elmwood East,
89.70-2-12,Elmwood East,
89.70-2-38,Elmwood East,
89.70-4-28,Elmwood East,
100.22-1-20,Elmwood East,
100.22-4-2,Elmwood East,
100.23-3-11,Elmwood East,
89.78-2-68,Elmwood East,
100.22-2-30,Elmwood East,
100.30-2-1,Elmwood East,
100.30-1-7,Elmwood East,
100.23-3-18,Elmwood East,
89.78-2-58,Elmwood East,
100.31-5-1,Elmwood East,
100.22-2-8,Elmwood East,
100.22-1-52,Elmwood East,
100.22-2-48,Elmwood East,
89.79-1-12,Elmwood East,
100.22-2-47,Elmwood East,
89.70-2-9,Elmwood East,
100.22-1-77,Elmwood East,
89.78-1-42,Elmwood East,
89.78-1-50.1,Elmwood East,
89.78-1-78,Elmwood East,
89.78-1-80,Elmwood East,
100.23-3-9.1,Elmwood East,
89.79-1-3,Elmwood East,
100.22-1-65,Elmwood East,
89.78-1-54.2,Elmwood East,
89.78-1-83,Elmwood East,
89.78-1-89,Elmwood East,
89.79-1-19,Elmwood East,
89.78-2-56,Elmwood East,
100.22-4-1.1,Elmwood East,
100.30-1-66,Elmwood East,
100.22-2-34,Elmwood East,
100.22-4-26,Elmwood East,
89.70-3-8,Elmwood East,
100.22-4-9,Elmwood East,
89.78-1-47,Elmwood East,
89.70-3-14,Elmwood East,
89.70-3-28,Elmwood East,
100.22-1-56,Elmwood East,
100.22-2-84,Elmwood East,
89.70-1-39,Elmwood East,
100.30-1-60,Elmwood East,
100.30-1-58,Elmwood East,
100.22-1-13,Elmwood East,
100.22-1-71,Elmwood East,
100.22-3-16,Elmwood East,
89.79-6-4,Elmwood East,
89.79-6-7,Elmwood East,
100.30-1-18,Elmwood East,
100.22-2-38,Elmwood East,
89.78-1-61,Elmwood East,
89.78-1-35,Elmwood East,
89.78-2-60,Elmwood East,
89.70-2-25,Elmwood East,
100.30-1-21,Elmwood East,
100.30-1-84,Elmwood East,
89.78-1-2.1,Elmwood East,
89.79-1-1,Elmwood East,
100.30-1-67,Elmwood East,
100.22-1-68,Elmwood East,
89.78-2-62,Elmwood East,
100.30-1-65,Elmwood East,
100.22-4-13,Elmwood East,
100.22-4-24.1,Elmwood East,
89.78-1-66,Elmwood East,
100.22-2-45,Elmwood East,
100.22-2-86,Elmwood East,
100.30-1-35.11,Elmwood East,
100.22-2-39,Elmwood East,
89.78-2-7,Elmwood East,
89.78-1-11,Elmwood East,
100.22-4-3,Elmwood East,
100.22-1-31,Elmwood East,
89.70-2-22,Elmwood East,
100.22-2-16,Elmwood East,
89.78-1-59,Elmwood East,
100.22-2-23,Elmwood East,
100.23-3-22,Elmwood East,
100.30-1-6,Elmwood East,
100.22-1-38,Elmwood East,
89.78-1-29,Elmwood East,
89.70-2-34,Elmwood East,
100.22-2-33,Elmwood East,
100.22-2-57,Elmwood East,
100.30-1-24,Elmwood East,
100.22-1-66,Elmwood East,
89.78-2-65,Elmwood East,
100.22-1-61,Elmwood East,
100.22-1-63,Elmwood East,
89.78-1-53.21,Elmwood East,
89.63-4-7,Elmwood East,
89.13-2-39.1,Elmwood East,
89.14-1-14,Elmwood East,
89.71-1-24,Elmwood East,
89.63-3-29,Elmwood East,
89.71-1-23,Elmwood East,
89.63-2-33,Elmwood East,
89.14-1-23,Elmwood East,
89.70-1-2,Elmwood East,
89.62-4-9./605B,Elmwood East,
89.62-4-9./605A,Elmwood East,
89.62-4-9./607A,Elmwood East,
89.62-4-9./607B,Elmwood East,
89.63-4-18,Elmwood East,
89.62-2-6,Elmwood East,
89.13-3-9.2,Elmwood East,
89.63-2-1,Elmwood East,
89.63-4-38,Elmwood East,
89.63-3-25,Elmwood East,
89.62-1-3,Elmwood East,
89.63-2-18,Elmwood East,
89.62-2-25,Elmwood East,
89.62-1-14,Elmwood East,
89.63-4-4,Elmwood East,
89.70-1-25.2,Elmwood East,
89.71-1-44,Elmwood East,
89.63-3-6,Elmwood East,
89.63-4-2,Elmwood East,
89.63-4-40,Elmwood East,
89.62-2-1,Elmwood East,
89.63-4-24,Elmwood East,
89.62-2-7,Elmwood East,
89.63-3-10,Elmwood East,
89.63-3-36,Elmwood East,
89.13-2-59,Elmwood East,
89.14-1-20,Elmwood East,
89.62-4-18,Elmwood East,
89.63-4-12,Elmwood East,
89.14-1-11,Elmwood East,
89.63-2-21,Elmwood East,
89.13-2-27,Elmwood East,
89.62-1-26,Elmwood East,
89.63-1-10,Elmwood East,
89.63-3-17,Elmwood East,
89.63-1-23,Elmwood East,
89.71-1-25,Elmwood East,
89.63-1-22,Elmwood East,
89.13-2-35,Elmwood East,
89.63-2-20,Elmwood East,
89.13-2-32,Elmwood East,
89.62-4-19,Elmwood East,
89.63-2-3,Elmwood East,
89.71-1-27,Elmwood East,
89.62-1-17.1,Elmwood East,
89.63-2-8,Elmwood East,
89.63-3-19,Elmwood East,
89.13-2-10,Elmwood East,
89.71-1-45,Elmwood East,
89.70-1-21,Elmwood East,
89.71-1-20,Elmwood East,
89.71-1-40,Elmwood East,
89.13-2-57,Elmwood East,
89.13-2-38,Elmwood East,
89.63-4-21,Elmwood East,
89.63-2-28,Elmwood East,
89.70-1-15,Elmwood East,
89.13-2-18,Elmwood East,
89.70-1-20,Elmwood East,
89.71-1-31,Elmwood East,
89.63-2-13,Elmwood East,
89.14-1-7,Elmwood East,
89.63-1-6,Elmwood East,
89.63-3-9,Elmwood East,
89.63-4-14,Elmwood East,
89.63-3-7,Elmwood East,
89.63-4-35,Elmwood East,
89.62-1-23,Elmwood East,
89.62-1-17.2,Elmwood East,
89.13-2-54,Elmwood East,
89.63-3-39,Elmwood East,
89.63-4-20,Elmwood East,
89.13-2-14,Elmwood East,
89.70-1-25.1,Elmwood East,
89.63-2-6,Elmwood East,
89.71-1-39,Elmwood East,
89.71-1-13,Elmwood East,
89.62-4-17,Elmwood East,
89.71-1-9,Elmwood East,
89.14-1-13,Elmwood East,
89.63-1-16,Elmwood East,
89.63-4-11,Elmwood East,
89.62-3-11,Elmwood East,
89.63-3-5,Elmwood East,
89.62-1-16.2,Elmwood East,
89.71-1-38,Elmwood East,
89.13-2-6./1,Elmwood East,
89.13-2-6./3,Elmwood East,
89.13-2-6./2,Elmwood East,
89.13-2-6./4,Elmwood East,
89.63-3-3,Elmwood East,
89.14-1-24,Elmwood East,
89.70-1-19,Elmwood East,
89.62-4-4,Elmwood East,
89.70-1-23,Elmwood East,
89.14-1-2,Elmwood East,
89.63-4-9,Elmwood East,
89.62-3-12,Elmwood East,
89.13-3-8,Elmwood East,
89.62-1-25.1,Elmwood East,
89.71-1-28,Elmwood East,
89.62-3-3,Elmwood East,
89.62-2-2,Elmwood East,
89.71-1-53.11,Elmwood East,
89.63-4-50,Elmwood East,
89.70-1-31,Elmwood East,
89.13-2-24,Elmwood East,
89.70-1-24,Elmwood East,
89.63-4-5,Elmwood East,
89.63-3-27,Elmwood East,
89.13-2-53,Elmwood East,
89.71-1-51,Elmwood East,
89.71-1-47,Elmwood East,
89.70-1-5,Elmwood East,
89.14-1-5,Elmwood East,
89.63-2-7,Elmwood East,
89.70-1-18,Elmwood East,
89.13-2-46,Elmwood East,
89.63-2-31,Elmwood East,
89.63-4-56,Elmwood East,
89.70-1-29,Elmwood East,
89.71-1-34,Elmwood East,
89.70-1-6,Elmwood East,
89.63-1-4,Elmwood East,
89.63-3-40,Elmwood East,
89.71-1-21,Elmwood East,
89.63-4-32,Elmwood East,
89.62-3-18,Elmwood East,
89.13-2-51,Elmwood East,
89.62-3-7,Elmwood East,
89.63-3-15,Elmwood East,
89.63-1-17,Elmwood East,
89.63-3-33,Elmwood East,
89.63-1-14,Elmwood East,
89.62-1-21,Elmwood East,
89.13-2-31,Elmwood East,
89.63-2-35,Elmwood East,
89.13-3-2,Elmwood East,
89.13-2-5,Elmwood East,
89.13-2-43,Elmwood East,
89.63-3-23,Elmwood East,
89.63-4-48,Elmwood East,
89.63-2-26,Elmwood East,
89.62-4-16,Elmwood East,
89.13-2-30,Elmwood East,
89.63-1-9,Elmwood East,
89.70-1-27.1,Elmwood East,
89.63-4-22,Elmwood East,
89.63-3-37,Elmwood East,
89.13-2-29,Elmwood East,
89.62-1-10,Elmwood East,
89.71-1-1,Elmwood East,
89.63-2-12,Elmwood East,
89.62-1-12,Elmwood East,
89.62-1-4,Elmwood East,
89.63-4-33,Elmwood East,
89.13-2-58,Elmwood East,
89.70-1-28,Elmwood East,
89.71-1-41,Elmwood East,
89.14-1-1,Elmwood East,
89.71-1-4,Elmwood East,
89.63-4-52,Elmwood East,
89.13-2-1,Elmwood East,
89.63-2-27,Elmwood East,
89.70-1-9,Elmwood East,
89.62-2-19,Elmwood East,
89.63-2-38,Elmwood East,
89.63-4-13,Elmwood East,
89.14-1-18.1,Elmwood East,
89.13-2-9,Elmwood East,
89.71-1-17,Elmwood East,
89.62-4-2.1,Elmwood East,
89.13-2-17,Elmwood East,
89.62-2-27,Elmwood East,
89.62-2-11,Elmwood East,
89.62-1-5,Elmwood East,
89.63-4-42,Elmwood East,
89.62-4-15,Elmwood East,
89.63-1-19,Elmwood East,
89.63-4-47,Elmwood East,
89.13-2-7,Elmwood East,
89.63-2-39,Elmwood East,
89.63-1-13,Elmwood East,
89.63-1-18,Elmwood East,
89.14-1-3,Elmwood East,
89.62-3-8,Elmwood East,
89.62-2-22,Elmwood East,
89.71-1-50,Elmwood East,
89.63-1-1,Elmwood East,
89.71-1-49,Elmwood East,
89.63-3-21,Elmwood East,
89.70-1-8,Elmwood East,
89.63-4-26,Elmwood East,
89.13-2-44,Elmwood East,
89.14-1-28.12,Elmwood East,
89.62-3-16,Elmwood East,
89.63-4-39,Elmwood East,
